type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-01-23 13:37:09,43.59950026,4.08108020,4,111.203,,34.450,324,27,36,,
T,2021-01-23 13:37:10,43.59975260,4.08082075,4,108.152,,34.840,323,27,36,,
T,2021-01-23 13:37:11,43.60000095,4.08056989,4,105.547,,34.010,323,27,36,,
T,2021-01-23 13:37:12,43.60024681,4.08031999,4,102.575,,33.850,324,27,36,,
T,2021-01-23 13:37:13,43.60049546,4.08007112,4,98.125,,34.300,324,27,36,,
T,2021-01-23 13:37:14,43.60074281,4.07982084,4,95.182,,34.270,324,27,35,,
T,2021-01-23 13:37:15,43.60099472,4.07956832,4,92.594,,34.390,324,27,36,,
T,2021-01-23 13:37:16,43.60124269,4.07932209,4,90.870,,34.180,324,27,36,,
T,2021-01-23 13:37:17,43.60149259,4.07907904,4,88.785,,34.090,325,27,35,,
T,2021-01-23 13:37:18,43.60173928,4.07883715,4,87.580,,33.440,325,26,36,,
T,2021-01-23 13:37:19,43.60199118,4.07858330,4,84.567,,34.480,324,26,36,,
T,2021-01-23 13:37:20,43.60223629,4.07833270,4,82.864,,33.970,323,26,36,,
T,2021-01-23 13:37:21,43.60247810,4.07807957,4,82.432,,33.530,323,27,36,,
T,2021-01-23 13:37:22,43.60271833,4.07782829,4,81.326,,33.710,322,27,36,,
T,2021-01-23 13:37:23,43.60296374,4.07757520,4,80.653,,34.360,323,27,36,,
T,2021-01-23 13:37:24,43.60320708,4.07732314,4,79.915,,34.020,323,27,36,,
T,2021-01-23 13:37:25,43.60345215,4.07706676,4,78.816,,34.440,322,27,36,,
T,2021-01-23 13:37:26,43.60369761,4.07681401,4,77.123,,34.270,323,27,36,,
T,2021-01-23 13:37:27,43.60394753,4.07655500,4,76.011,,34.620,324,26,36,,
T,2021-01-23 13:37:28,43.60419505,4.07630072,4,74.138,,34.510,324,26,36,,
T,2021-01-23 13:37:29,43.60444406,4.07604940,4,72.286,,34.600,324,26,36,,
T,2021-01-23 13:37:30,43.60469416,4.07579664,4,70.860,,34.070,324,26,36,,
T,2021-01-23 13:37:31,43.60493836,4.07554347,4,69.398,,34.270,323,26,36,,
T,2021-01-23 13:37:32,43.60518353,4.07528894,4,68.416,,33.830,324,26,36,,
T,2021-01-23 13:37:33,43.60542502,4.07504106,4,67.558,,33.660,323,26,37,,
T,2021-01-23 13:37:34,43.60566975,4.07478969,4,66.170,,34.060,323,26,37,,
T,2021-01-23 13:37:35,43.60591501,4.07453909,4,64.665,,34.090,324,26,37,,
T,2021-01-23 13:37:36,43.60616020,4.07428524,4,63.471,,34.210,323,26,37,,
T,2021-01-23 13:37:37,43.60640561,4.07403439,4,62.818,,34.080,324,26,37,,
T,2021-01-23 13:37:38,43.60666817,4.07377897,4,58.099,,34.020,324,25,37,,
T,2021-01-23 13:37:39,43.60691095,4.07353301,4,56.974,,33.560,324,26,37,,
T,2021-01-23 13:37:40,43.60715281,4.07329225,4,55.619,,32.760,324,26,37,,
T,2021-01-23 13:37:41,43.60738252,4.07306155,4,55.217,,31.310,325,28,37,,
T,2021-01-23 13:37:42,43.60760919,4.07283432,4,54.746,,30.890,324,28,37,,
T,2021-01-23 13:37:43,43.60782599,4.07261577,4,55.197,,29.580,324,28,37,,
T,2021-01-23 13:37:44,43.60803548,4.07239801,4,54.984,,29.010,323,28,37,,
T,2021-01-23 13:37:45,43.60824008,4.07218872,4,55.045,,27.860,323,27,37,,
T,2021-01-23 13:37:46,43.60843603,4.07199142,4,54.776,,26.980,324,27,37,,
T,2021-01-23 13:37:47,43.60863102,4.07179999,4,54.287,,26.250,325,26,37,,
T,2021-01-23 13:37:48,43.60881570,4.07160650,4,54.022,,25.650,323,27,37,,
T,2021-01-23 13:37:49,43.60899622,4.07142326,4,53.543,,24.780,324,27,37,,
T,2021-01-23 13:37:50,43.60917547,4.07125112,4,53.379,,24.020,325,26,37,,
T,2021-01-23 13:37:51,43.60934202,4.07106475,4,53.537,,23.430,321,26,37,,
T,2021-01-23 13:37:52,43.60950653,4.07088256,4,53.417,,23.150,320,27,37,,
T,2021-01-23 13:37:53,43.60967214,4.07071820,4,53.472,,22.460,325,27,37,,
T,2021-01-23 13:37:54,43.60984352,4.07054539,4,53.357,,23.680,325,27,37,,
T,2021-01-23 13:37:55,43.61002504,4.07034724,4,53.283,,26.250,321,27,37,,
T,2021-01-23 13:37:56,43.61021778,4.07014044,4,53.016,,27.950,321,26,36,,
T,2021-01-23 13:37:57,43.61042131,4.06992490,4,53.123,,29.550,323,26,36,,
T,2021-01-23 13:37:58,43.61064028,4.06970677,4,53.546,,31.080,325,23,29,,
T,2021-01-23 13:37:59,43.61087116,4.06946991,4,54.065,,32.320,325,22,28,,
T,2021-01-23 13:38:00,43.61111624,4.06924139,4,54.349,,33.430,325,21,27,,
T,2021-01-23 13:38:01,43.61137488,4.06900674,4,53.796,,34.660,325,22,28,,
T,2021-01-23 13:38:02,43.61163661,4.06875615,4,55.208,,35.850,324,21,28,,
T,2021-01-23 13:38:03,43.61189318,4.06848219,4,56.526,,37.020,323,21,28,,
T,2021-01-23 13:38:04,43.61216434,4.06819550,4,58.095,,37.750,322,21,29,,
T,2021-01-23 13:38:05,43.61243036,4.06792449,4,61.589,,36.340,325,19,29,,
T,2021-01-23 13:38:06,43.61269743,4.06766044,4,67.193,,36.400,325,17,28,,
T,2021-01-23 13:38:07,43.61295972,4.06741526,4,73.865,,35.810,325,18,27,,
T,2021-01-23 13:38:08,43.61322224,4.06715806,4,79.823,,35.390,325,17,27,,
T,2021-01-23 13:38:09,43.61348578,4.06690649,4,86.044,,35.220,326,15,25,,
T,2021-01-23 13:38:10,43.61374681,4.06665546,4,91.783,,35.240,326,17,27,,
T,2021-01-23 13:38:11,43.61400229,4.06639538,4,96.657,,35.230,325,17,27,,
T,2021-01-23 13:38:12,43.61426872,4.06615401,4,100.455,,35.290,326,17,27,,
T,2021-01-23 13:38:13,43.61453539,4.06591009,4,104.754,,35.630,327,19,29,,
T,2021-01-23 13:38:14,43.61480333,4.06566097,4,109.143,,35.830,326,18,28,,
T,2021-01-23 13:38:15,43.61507520,4.06540639,4,113.609,,36.350,325,19,29,,
T,2021-01-23 13:38:16,43.61534507,4.06513884,4,116.592,,36.020,326,18,28,,
T,2021-01-23 13:38:17,43.61561911,4.06488843,4,120.370,,36.450,326,16,27,,
T,2021-01-23 13:38:18,43.61589077,4.06462046,4,124.174,,36.150,325,18,28,,
T,2021-01-23 13:38:19,43.61615977,4.06436878,4,130.042,,35.990,326,16,26,,
T,2021-01-23 13:38:20,43.61642245,4.06412590,4,136.699,,35.690,327,19,29,,
T,2021-01-23 13:38:21,43.61669115,4.06387367,4,142.512,,35.210,326,17,27,,
T,2021-01-23 13:38:22,43.61695330,4.06363479,4,148.551,,34.730,327,18,27,,
T,2021-01-23 13:38:23,43.61721308,4.06338977,4,153.992,,35.030,327,20,29,,
T,2021-01-23 13:38:24,43.61748167,4.06315877,4,158.578,,34.770,327,20,29,,
T,2021-01-23 13:38:25,43.61774659,4.06292429,4,162.504,,34.760,328,18,28,,
T,2021-01-23 13:38:26,43.61801583,4.06269558,4,166.313,,34.960,328,18,28,,
T,2021-01-23 13:38:27,43.61828922,4.06246963,4,169.820,,35.160,328,19,28,,
T,2021-01-23 13:38:28,43.61856137,4.06222640,5,172.108,,36.120,327,17,28,,
T,2021-01-23 13:38:29,43.61883675,4.06197717,5,173.596,,36.600,328,18,29,,
T,2021-01-23 13:38:30,43.61911329,4.06172779,5,172.231,,37.270,328,18,29,,
T,2021-01-23 13:38:31,43.61939759,4.06148296,6,172.899,,37.830,328,15,28,,
T,2021-01-23 13:38:32,43.61969771,4.06121642,5,172.801,,39.680,327,17,29,,
T,2021-01-23 13:38:33,43.61998833,4.06094584,5,172.878,,40.920,326,16,28,,
T,2021-01-23 13:38:34,43.62029420,4.06066032,5,257.542,,41.740,326,16,28,,
T,2021-01-23 13:38:35,43.62060108,4.06038340,5,243.104,,40.890,327,18,28,,
T,2021-01-23 13:38:36,43.62090711,4.06012335,5,233.027,,41.350,327,18,28,,
T,2021-01-23 13:38:37,43.62122112,4.05984065,5,225.633,,41.440,327,19,29,,
T,2021-01-23 13:38:38,43.62152363,4.05955495,6,224.085,,41.300,327,18,28,,
T,2021-01-23 13:38:39,43.62182436,4.05928268,5,220.523,,40.670,327,18,28,,
T,2021-01-23 13:38:40,43.62213114,4.05901758,5,221.806,,40.430,328,18,28,,
T,2021-01-23 13:38:41,43.62244477,4.05876842,6,224.194,,40.340,328,18,28,,
T,2021-01-23 13:38:42,43.62275665,4.05850418,6,226.498,,40.150,329,16,27,,
T,2021-01-23 13:38:43,43.62306338,4.05825971,6,281.066,,40.100,330,16,27,,
T,2021-01-23 13:38:44,43.62337260,4.05801565,5,270.010,,40.120,332,17,26,,
T,2021-01-23 13:38:45,43.62369014,4.05779503,6,334.925,,40.890,335,20,29,,
T,2021-01-23 13:38:46,43.62402824,4.05759794,5,307.869,,41.150,338,20,29,,
T,2021-01-23 13:38:47,43.62437554,4.05742116,5,291.270,,41.970,341,19,27,,
T,2021-01-23 13:38:48,43.62474055,4.05727361,5,283.973,,42.500,345,19,27,,
T,2021-01-23 13:38:49,43.62511599,4.05714485,6,283.628,,43.720,347,20,28,,
T,2021-01-23 13:38:50,43.62551576,4.05703406,5,276.306,,43.780,353,17,26,,
T,2021-01-23 13:38:51,43.62592077,4.05697613,5,273.431,,44.700,356,18,26,,
T,2021-01-23 13:38:52,43.62633396,4.05693790,5,273.536,,45.320,359,21,29,,
T,2021-01-23 13:38:53,43.62673927,4.05692617,6,277.350,,45.560,359,19,27,,
T,2021-01-23 13:38:54,43.62715424,4.05694714,7,277.384,,46.280,1,17,25,,
T,2021-01-23 13:38:55,43.62758491,4.05701693,8,278.496,,47.430,5,17,25,,
T,2021-01-23 13:38:56,43.62802363,4.05715223,7,271.356,,49.450,12,18,28,,
T,2021-01-23 13:38:57,43.62841794,4.05731409,6,358.406,,50.150,14,18,26,,
T,2021-01-23 13:38:58,43.62887699,4.05746562,6,334.144,,51.020,15,19,26,,
T,2021-01-23 13:38:59,43.62931873,4.05768485,6,317.151,,52.130,21,20,29,,
T,2021-01-23 13:39:00,43.62975997,4.05790967,6,305.921,,52.340,21,14,25,,
T,2021-01-23 13:39:01,43.63020334,4.05818946,6,299.780,,52.920,27,18,28,,
T,2021-01-23 13:39:02,43.63063409,4.05849446,6,284.515,,53.640,27,17,28,,
T,2021-01-23 13:39:03,43.63101980,4.05885554,6,281.296,,53.930,33,19,26,,
T,2021-01-23 13:39:04,43.63143086,4.05921157,7,279.008,,54.310,32,16,24,,
T,2021-01-23 13:39:05,43.63181500,4.05963375,7,356.990,,54.420,39,17,25,,
T,2021-01-23 13:39:06,43.63219360,4.06006413,7,340.941,,54.680,40,18,25,,
T,2021-01-23 13:39:07,43.63255007,4.06051800,7,323.058,,54.120,43,18,27,,
T,2021-01-23 13:39:08,43.63292828,4.06099180,7,312.232,,54.490,43,17,26,,
T,2021-01-23 13:39:09,43.63328425,4.06144978,7,306.570,,54.240,44,19,27,,
T,2021-01-23 13:39:10,43.63364171,4.06192311,7,299.622,,54.690,44,16,24,,
T,2021-01-23 13:39:11,43.63399788,4.06238911,7,295.863,,54.810,44,20,28,,
T,2021-01-23 13:39:12,43.63435627,4.06285744,10,295.699,,54.980,44,20,28,,
T,2021-01-23 13:39:13,43.63470304,4.06339337,7,402.774,,56.230,46,19,28,,
T,2021-01-23 13:39:14,43.63505395,4.06390241,6,371.886,,56.240,46,17,26,,
T,2021-01-23 13:39:15,43.63540926,4.06440122,7,354.064,,57.160,46,15,22,,
T,2021-01-23 13:39:16,43.63576012,4.06490108,7,336.798,,56.530,47,21,28,,
T,2021-01-23 13:39:17,43.63610073,4.06541514,7,322.867,,56.840,48,21,28,,
T,2021-01-23 13:39:18,43.63645888,4.06595061,6,312.530,,57.120,48,21,27,,
T,2021-01-23 13:39:19,43.63679636,4.06647699,6,304.514,,57.580,48,20,26,,
T,2021-01-23 13:39:20,43.63713435,4.06702177,6,299.464,,58.260,48,20,27,,
T,2021-01-23 13:39:21,43.63747686,4.06757603,6,294.457,,56.970,48,17,25,,
T,2021-01-23 13:39:22,43.63781555,4.06810434,6,292.373,,57.200,48,18,27,,
T,2021-01-23 13:39:23,43.63815839,4.06863703,6,289.176,,57.530,49,20,29,,
T,2021-01-23 13:39:24,43.63851290,4.06919177,6,286.765,,58.020,49,15,24,,
T,2021-01-23 13:39:25,43.63886030,4.06973615,5,282.703,,58.390,49,20,28,,
T,2021-01-23 13:39:26,43.63918430,4.07029539,5,280.299,,58.480,49,21,29,,
T,2021-01-23 13:39:27,43.63953307,4.07083945,5,277.579,,59.130,49,19,28,,
T,2021-01-23 13:39:28,43.63988351,4.07138822,5,274.587,,59.630,49,16,25,,
T,2021-01-23 13:39:29,43.64022517,4.07195423,5,270.881,,60.280,50,20,29,,
T,2021-01-23 13:39:30,43.64057952,4.07253836,6,266.617,,60.460,51,17,27,,
T,2021-01-23 13:39:31,43.64092222,4.07312497,5,263.925,,60.770,51,18,28,,
T,2021-01-23 13:39:32,43.64127649,4.07372257,5,260.881,,61.000,52,17,27,,
T,2021-01-23 13:39:33,43.64160531,4.07431391,5,260.075,,60.850,52,18,28,,
T,2021-01-23 13:39:34,43.64193978,4.07492491,5,258.552,,60.880,53,14,23,,
T,2021-01-23 13:39:35,43.64224729,4.07555111,5,256.419,,61.210,55,20,29,,
T,2021-01-23 13:39:36,43.64255113,4.07618202,5,336.216,,61.050,58,20,29,,
T,2021-01-23 13:39:37,43.64284679,4.07681701,5,313.488,,61.130,61,19,27,,
T,2021-01-23 13:39:38,43.64310840,4.07747462,5,299.186,,61.080,64,18,26,,
T,2021-01-23 13:39:39,43.64333110,4.07817079,5,287.338,,61.190,67,20,28,,
T,2021-01-23 13:39:40,43.64353024,4.07887644,5,282.880,,61.570,71,17,26,,
T,2021-01-23 13:39:41,43.64372511,4.07958576,6,282.824,,61.960,71,18,27,,
T,2021-01-23 13:39:42,43.64385322,4.08032962,6,279.905,,62.280,77,18,24,,
T,2021-01-23 13:39:43,43.64397093,4.08107768,6,279.483,,61.460,81,20,25,,
T,2021-01-23 13:39:44,43.64404810,4.08183148,6,277.794,,61.250,84,20,26,,
T,2021-01-23 13:39:45,43.64409905,4.08258631,6,275.384,,61.660,87,22,27,,
T,2021-01-23 13:39:46,43.64409263,4.08334746,6,275.317,,61.660,92,19,25,,
T,2021-01-23 13:39:47,43.64405996,4.08409944,6,275.299,,61.020,95,21,27,,
T,2021-01-23 13:39:48,43.64401592,4.08486131,7,274.634,,61.800,95,20,25,,
T,2021-01-23 13:39:49,43.64392944,4.08562063,9,274.399,,61.720,98,19,24,,
T,2021-01-23 13:39:50,43.64381889,4.08637983,11,273.511,,62.260,100,21,26,,
T,2021-01-23 13:39:51,43.64366080,4.08714511,13,273.901,,62.780,103,22,27,,
T,2021-01-23 13:39:52,43.64332887,4.08773177,10,272.496,,61.040,117,21,27,,
T,2021-01-23 13:39:53,43.64309201,4.08845628,9,272.350,,61.010,119,19,25,,
T,2021-01-23 13:39:54,43.64280406,4.08909104,8,270.178,,60.940,122,18,25,,
T,2021-01-23 13:39:55,43.64249921,4.08972968,8,266.820,,60.730,125,20,27,,
T,2021-01-23 13:39:56,43.64218350,4.09032096,7,265.847,,60.700,128,21,27,,
T,2021-01-23 13:39:57,43.64184083,4.09089281,7,265.077,,60.140,130,17,24,,
T,2021-01-23 13:39:58,43.64146216,4.09145840,7,261.744,,60.650,134,18,25,,
T,2021-01-23 13:39:59,43.64106772,4.09198234,6,260.052,,60.380,135,18,25,,
T,2021-01-23 13:40:00,43.64066858,4.09249331,7,259.606,,60.490,137,19,23,,
T,2021-01-23 13:40:01,43.64026043,4.09298998,7,260.943,,60.500,139,21,25,,
T,2021-01-23 13:40:02,43.63983839,4.09347340,8,260.428,,60.780,141,25,29,,
T,2021-01-23 13:40:03,43.63940704,4.09394031,9,259.925,,61.080,142,22,27,,
T,2021-01-23 13:40:04,43.63897266,4.09439386,11,260.325,,60.480,143,20,25,,
T,2021-01-23 13:40:05,43.63852571,4.09481886,13,260.559,,60.520,145,21,27,,
T,2021-01-23 13:40:06,43.63806002,4.09522473,15,262.694,,60.860,146,17,26,,
T,2021-01-23 13:40:07,43.63754860,4.09556087,16,261.324,,62.080,151,18,27,,
T,2021-01-23 13:40:08,43.63707129,4.09584928,14,260.122,,,,19,36,,
T,2021-01-23 13:40:09,43.63661104,4.09613558,13,259.263,,58.330,154,27,37,,
T,2021-01-23 13:40:10,43.63610992,4.09641484,8,259.078,,59.760,154,28,37,,
T,2021-01-23 13:40:11,43.63561745,4.09672737,6,309.720,,60.070,154,30,37,,
T,2021-01-23 13:40:12,43.63513614,4.09705377,6,294.593,,59.760,154,30,37,,
T,2021-01-23 13:40:13,43.63464980,4.09738184,6,286.006,,60.370,154,29,37,,
T,2021-01-23 13:40:14,43.63416520,4.09770851,5,276.113,,60.170,154,29,37,,
T,2021-01-23 13:40:15,43.63368951,4.09803384,5,270.762,,59.610,154,29,37,,
T,2021-01-23 13:40:16,43.63321104,4.09836298,5,266.234,,59.430,153,29,37,,
T,2021-01-23 13:40:17,43.63274712,4.09868284,5,264.755,,58.130,153,29,37,,
T,2021-01-23 13:40:18,43.63227972,4.09900881,5,263.176,,57.970,153,26,37,,
T,2021-01-23 13:40:19,43.63182632,4.09932652,4,263.220,,56.600,153,26,37,,
T,2021-01-23 13:40:20,43.63137290,4.09964863,4,262.824,,56.500,152,26,37,,
T,2021-01-23 13:40:21,43.63092800,4.09997396,4,262.557,,56.160,152,26,37,,
T,2021-01-23 13:40:22,43.63050236,4.10025078,5,265.640,,54.480,152,27,37,,
T,2021-01-23 13:40:23,43.63007667,4.10056678,5,265.779,,53.540,152,28,37,,
T,2021-01-23 13:40:24,43.62963999,4.10089254,5,265.086,,54.350,151,28,37,,
T,2021-01-23 13:40:25,43.62921692,4.10122241,5,266.130,,53.910,150,30,37,,
T,2021-01-23 13:40:26,43.62879697,4.10154365,5,264.303,,53.380,151,30,36,,
T,2021-01-23 13:40:27,43.62837724,4.10186616,5,262.328,,53.180,151,30,36,,
T,2021-01-23 13:40:28,43.62795665,4.10218499,6,261.422,,53.300,151,30,36,,
T,2021-01-23 13:40:29,43.62753975,4.10249590,5,259.659,,52.530,152,30,36,,
T,2021-01-23 13:40:30,43.62711807,4.10281099,5,298.295,,52.850,152,30,36,,
T,2021-01-23 13:40:31,43.62670266,4.10311168,5,282.009,,52.000,153,29,36,,
T,2021-01-23 13:40:32,43.62627542,4.10340958,5,273.435,,51.650,153,29,36,,
T,2021-01-23 13:40:33,43.62584199,4.10372394,4,266.446,,51.290,152,29,36,,
T,2021-01-23 13:40:34,43.62543564,4.10402642,4,264.131,,51.150,151,30,36,,
T,2021-01-23 13:40:35,43.62503800,4.10431641,5,264.233,,50.090,152,29,35,,
T,2021-01-23 13:40:36,43.62464516,4.10460104,5,263.026,,49.410,152,29,35,,
T,2021-01-23 13:40:37,43.62426021,4.10487925,6,262.109,,48.380,152,29,35,,
T,2021-01-23 13:40:38,43.62387750,4.10514793,6,261.602,,47.680,153,29,35,,
T,2021-01-23 13:40:39,43.62350939,4.10540430,7,261.985,,46.610,153,29,35,,
T,2021-01-23 13:40:40,43.62314105,4.10565833,7,260.837,,46.070,153,27,35,,
T,2021-01-23 13:40:41,43.62277834,4.10590269,6,259.568,,44.660,153,25,35,,
T,2021-01-23 13:40:42,43.62241901,4.10613988,6,256.828,,46.070,154,27,35,,
T,2021-01-23 13:40:43,43.62205361,4.10640185,6,255.897,,46.390,153,28,35,,
T,2021-01-23 13:40:44,43.62167667,4.10666131,6,254.663,,46.910,154,28,35,,
T,2021-01-23 13:40:45,43.62129784,4.10691918,6,253.242,,47.120,154,27,35,,
T,2021-01-23 13:40:46,43.62091411,4.10717913,6,252.633,,47.440,154,27,35,,
T,2021-01-23 13:40:47,43.62051897,4.10743931,5,251.954,,46.800,154,30,35,,
T,2021-01-23 13:40:48,43.62014310,4.10769800,5,251.994,,47.980,153,30,35,,
T,2021-01-23 13:40:49,43.61975369,4.10797191,5,268.545,,48.200,153,29,35,,
T,2021-01-23 13:40:50,43.61936474,4.10825168,5,262.138,,48.830,152,31,35,,
T,2021-01-23 13:40:51,43.61898005,4.10853608,5,258.376,,48.950,151,31,35,,
T,2021-01-23 13:40:52,43.61859355,4.10882180,5,255.836,,48.960,152,30,35,,
T,2021-01-23 13:40:53,43.61820442,4.10910599,5,252.978,,49.100,152,31,35,,
T,2021-01-23 13:40:54,43.61780977,4.10938768,5,251.078,,49.370,153,31,35,,
T,2021-01-23 13:40:55,43.61741916,4.10966332,6,249.819,,49.130,153,31,35,,
T,2021-01-23 13:40:56,43.61703677,4.10993623,5,246.800,,50.080,153,29,35,,
T,2021-01-23 13:40:57,43.61663987,4.11021681,5,245.784,,50.080,153,31,35,,
T,2021-01-23 13:40:58,43.61623889,4.11050499,6,245.294,,50.340,152,30,35,,
T,2021-01-23 13:40:59,43.61583694,4.11079984,7,245.492,,50.650,152,29,35,,
T,2021-01-23 13:41:00,43.61544568,4.11107531,7,247.432,,49.160,153,28,35,,
T,2021-01-23 13:41:01,43.61505815,4.11134972,6,249.614,,48.950,152,29,35,,
T,2021-01-23 13:41:02,43.61466997,4.11162993,6,251.502,,48.570,152,31,35,,
T,2021-01-23 13:41:03,43.61428440,4.11191667,7,251.962,,48.810,152,29,35,,
T,2021-01-23 13:41:04,43.61389730,4.11219883,7,259.044,,48.590,152,29,35,,
T,2021-01-23 13:41:05,43.61351342,4.11247592,7,257.802,,48.240,152,29,35,,
T,2021-01-23 13:41:06,43.61313196,4.11275937,7,257.952,,48.420,152,29,35,,
T,2021-01-23 13:41:07,43.61274936,4.11304202,7,256.910,,48.180,152,30,35,,
T,2021-01-23 13:41:08,43.61236696,4.11331456,11,257.546,,48.470,153,28,35,,
T,2021-01-23 13:41:09,43.61198672,4.11359751,11,257.694,,47.920,152,28,35,,
T,2021-01-23 13:41:10,43.61161158,4.11387739,12,257.770,,47.410,152,28,35,,
T,2021-01-23 13:41:11,43.61122575,4.11416571,11,257.569,,46.510,152,28,35,,
T,2021-01-23 13:41:12,43.61086756,4.11443189,11,258.542,,46.660,152,28,35,,
T,2021-01-23 13:41:13,43.61049428,4.11471095,12,258.721,,47.200,152,29,35,,
T,2021-01-23 13:41:14,43.61012188,4.11499462,12,258.999,,47.320,151,29,35,,
T,2021-01-23 13:41:15,43.60974971,4.11527579,13,259.101,,47.310,151,28,35,,
T,2021-01-23 13:41:16,43.60937993,4.11555049,13,259.168,,46.880,152,30,35,,
T,2021-01-23 13:41:17,43.60902202,4.11579965,13,261.005,,45.670,152,30,35,,
T,2021-01-23 13:41:18,43.60865092,4.11605854,11,262.215,,45.740,153,30,35,,
T,2021-01-23 13:41:19,43.60827210,4.11632026,11,263.228,,45.590,153,29,35,,
T,2021-01-23 13:41:20,43.60790566,4.11658314,11,263.633,,46.350,152,30,35,,
T,2021-01-23 13:41:21,43.60753354,4.11685393,11,262.299,,46.070,153,30,35,,
T,2021-01-23 13:41:22,43.60716452,4.11711356,11,261.686,,46.170,153,31,35,,
T,2021-01-23 13:41:23,43.60681177,4.11735564,11,261.511,,46.440,153,31,35,,
T,2021-01-23 13:41:24,43.60644445,4.11761915,11,261.582,,46.250,152,31,35,,
T,2021-01-23 13:41:25,43.60607183,4.11788705,11,261.513,,46.540,152,29,35,,
T,2021-01-23 13:41:26,43.60570214,4.11816321,11,261.478,,46.770,152,28,35,,
T,2021-01-23 13:41:27,43.60532843,4.11844381,12,261.305,,47.250,151,27,35,,
T,2021-01-23 13:41:28,43.60495277,4.11873938,11,261.602,,47.090,151,26,35,,
T,2021-01-23 13:41:29,43.60458372,4.11902296,11,261.520,,46.940,151,27,35,,
T,2021-01-23 13:41:30,43.60421440,4.11930988,11,261.580,,47.020,151,26,35,,
T,2021-01-23 13:41:31,43.60384280,4.11961177,12,261.687,,47.830,150,26,35,,
T,2021-01-23 13:41:32,43.60346671,4.11990869,12,261.629,,47.890,150,29,35,,
T,2021-01-23 13:41:33,43.60311591,4.12019706,11,266.929,,46.780,150,29,35,,
T,2021-01-23 13:41:34,43.60274443,4.12049509,11,269.296,,46.840,150,29,35,,
T,2021-01-23 13:41:35,43.60238591,4.12078164,11,270.302,,46.700,150,29,35,,
T,2021-01-23 13:41:36,43.60202263,4.12107474,11,270.880,,46.850,150,30,35,,
T,2021-01-23 13:41:37,43.60165724,4.12135776,11,273.750,,46.380,150,30,35,,
T,2021-01-23 13:41:38,43.60129273,4.12164826,11,274.094,,46.890,150,30,35,,
T,2021-01-23 13:41:39,43.60092175,4.12194816,11,274.310,,46.430,150,30,35,,
T,2021-01-23 13:41:40,43.60055826,4.12223769,11,274.478,,46.850,150,30,35,,
T,2021-01-23 13:41:41,43.60018824,4.12252253,11,274.329,,47.020,150,30,35,,
T,2021-01-23 13:41:42,43.59982761,4.12280144,11,273.605,,47.170,151,29,35,,
T,2021-01-23 13:41:43,43.59946528,4.12307763,11,273.302,,47.890,150,29,35,,
T,2021-01-23 13:41:44,43.59909219,4.12337316,11,273.085,,47.860,150,29,35,,
T,2021-01-23 13:41:45,43.59871797,4.12366512,4,273.526,,47.860,150,30,35,,
T,2021-01-23 13:41:46,43.59834529,4.12395140,4,274.887,,48.040,151,30,35,,
T,2021-01-23 13:41:47,43.59796978,4.12422695,4,275.193,,47.740,152,30,35,,
T,2021-01-23 13:41:48,43.59759049,4.12451458,4,275.570,,48.090,151,31,35,,
T,2021-01-23 13:41:49,43.59720743,4.12479157,4,275.933,,48.050,153,31,35,,
T,2021-01-23 13:41:50,43.59682139,4.12505058,4,276.020,,47.520,155,31,35,,
T,2021-01-23 13:41:51,43.59643057,4.12527703,4,276.452,,47.140,158,30,35,,
T,2021-01-23 13:41:52,43.59603880,4.12544922,4,279.648,,45.990,163,30,35,,
T,2021-01-23 13:41:53,43.59564233,4.12560256,4,281.491,,45.200,166,30,35,,
T,2021-01-23 13:41:54,43.59524573,4.12571218,4,282.498,,44.680,170,31,35,,
T,2021-01-23 13:41:55,43.59484926,4.12578882,4,284.002,,44.160,174,31,35,,
T,2021-01-23 13:41:56,43.59445282,4.12581993,4,284.831,,44.030,179,29,35,,
T,2021-01-23 13:41:57,43.59405435,4.12581009,4,285.608,,43.580,184,29,35,,
T,2021-01-23 13:41:58,43.59366381,4.12575527,4,285.016,,42.960,189,29,35,,
T,2021-01-23 13:41:59,43.59328515,4.12565205,4,284.204,,42.710,194,30,35,,
T,2021-01-23 13:42:00,43.59291413,4.12550751,4,283.314,,43.040,198,29,35,,
T,2021-01-23 13:42:01,43.59256902,4.12531621,4,282.206,,42.130,204,29,35,,
T,2021-01-23 13:42:02,43.59222002,4.12508920,4,280.982,,42.260,208,29,35,,
T,2021-01-23 13:42:03,43.59189320,4.12482947,4,279.195,,42.260,212,29,35,,
T,2021-01-23 13:42:04,43.59158308,4.12453187,4,277.634,,42.030,218,29,35,,
T,2021-01-23 13:42:05,43.59129606,4.12419098,4,277.105,,42.240,222,28,35,,
T,2021-01-23 13:42:06,43.59103178,4.12382670,4,276.550,,42.000,227,27,35,,
T,2021-01-23 13:42:07,43.59078866,4.12344900,4,274.846,,41.890,231,27,35,,
T,2021-01-23 13:42:08,43.59055679,4.12303522,4,274.492,,42.010,234,28,35,,
T,2021-01-23 13:42:09,43.59033572,4.12261356,4,273.683,,42.120,236,26,35,,
T,2021-01-23 13:42:10,43.59012819,4.12218269,4,272.910,,42.250,237,26,35,,
T,2021-01-23 13:42:11,43.58991278,4.12174457,4,272.333,,42.360,237,26,35,,
