type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-01-03 11:36:57,43.57067811,3.96319607,4,54.278,,0.000,,20,27,,
T,2021-01-03 11:36:58,43.57067811,3.96319600,4,54.273,,0.000,,19,26,,
T,2021-01-03 11:36:59,43.57067812,3.96319596,4,54.270,,0.000,,20,27,,
T,2021-01-03 11:37:00,43.57067812,3.96319593,4,54.269,,0.000,,17,24,,
T,2021-01-03 11:37:01,43.57067812,3.96319589,4,54.264,,0.000,,20,27,,
T,2021-01-03 11:37:02,43.57067811,3.96319587,4,54.262,,0.000,,19,26,,
T,2021-01-03 11:37:03,43.57067810,3.96319585,4,54.260,,0.000,,19,26,,
T,2021-01-03 11:37:04,43.57067809,3.96319584,4,54.260,,0.000,,19,26,,
T,2021-01-03 11:37:05,43.57067808,3.96319582,4,54.260,,0.000,,20,27,,
T,2021-01-03 11:37:06,43.57067807,3.96319582,4,54.261,,0.000,,17,25,,
T,2021-01-03 11:37:07,43.57067806,3.96319582,4,54.260,,0.000,,19,26,,
T,2021-01-03 11:37:08,43.57067805,3.96319580,4,54.256,,0.000,,18,25,,
T,2021-01-03 11:37:09,43.57067804,3.96319579,4,54.256,,0.000,,19,26,,
T,2021-01-03 11:37:10,43.57067802,3.96319577,4,54.250,,0.000,,19,26,,
T,2021-01-03 11:37:11,43.57067802,3.96319575,4,54.247,,0.000,,20,27,,
T,2021-01-03 11:37:12,43.57067801,3.96319572,4,54.242,,0.000,,19,26,,
T,2021-01-03 11:37:13,43.57067800,3.96319569,4,54.238,,0.000,,19,25,,
T,2021-01-03 11:37:14,43.57067800,3.96319567,4,54.234,,0.000,,19,26,,
T,2021-01-03 11:37:15,43.57067801,3.96319564,4,54.232,,0.000,,20,25,,
T,2021-01-03 11:37:16,43.57067801,3.96319562,4,54.229,,0.000,,20,26,,
T,2021-01-03 11:37:17,43.57067801,3.96319561,4,54.231,,0.000,,21,27,,
T,2021-01-03 11:37:18,43.57067802,3.96319559,4,54.227,,0.000,,20,26,,
T,2021-01-03 11:37:19,43.57067803,3.96319556,4,54.225,,0.000,,18,25,,
T,2021-01-03 11:37:20,43.57067803,3.96319553,4,54.224,,0.000,,20,27,,
T,2021-01-03 11:37:21,43.57067803,3.96319552,4,54.223,,0.000,,16,24,,
T,2021-01-03 11:37:22,43.57067803,3.96319550,4,54.226,,0.000,,19,27,,
T,2021-01-03 11:37:23,43.57067804,3.96319549,4,54.227,,0.000,,17,23,,
T,2021-01-03 11:37:24,43.57067804,3.96319549,4,54.226,,0.000,,17,24,,
T,2021-01-03 11:37:25,43.57067804,3.96319550,4,54.222,,0.000,,18,26,,
T,2021-01-03 11:37:26,43.57067803,3.96319550,4,54.224,,0.000,,19,27,,
T,2021-01-03 11:37:27,43.57067801,3.96319549,4,54.225,,0.000,,18,27,,
T,2021-01-03 11:37:28,43.57067799,3.96319548,4,54.221,,0.000,,18,27,,
T,2021-01-03 11:37:29,43.57067796,3.96319545,4,54.216,,0.000,,17,26,,
T,2021-01-03 11:37:30,43.57067794,3.96319545,4,54.210,,0.000,,18,25,,
T,2021-01-03 11:37:31,43.57067792,3.96319545,4,54.204,,0.000,,19,27,,
T,2021-01-03 11:37:32,43.57067790,3.96319545,4,54.202,,0.000,,18,26,,
T,2021-01-03 11:37:33,43.57067789,3.96319543,4,54.197,,0.000,,18,26,,
T,2021-01-03 11:37:34,43.57067788,3.96319541,4,54.193,,0.000,,20,26,,
T,2021-01-03 11:37:35,43.57067788,3.96319539,4,54.191,,0.000,,21,27,,
T,2021-01-03 11:37:36,43.57067787,3.96319537,4,54.192,,0.000,,17,24,,
T,2021-01-03 11:37:37,43.57067787,3.96319536,4,54.189,,0.000,,19,26,,
T,2021-01-03 11:37:38,43.57067786,3.96319535,4,54.188,,0.000,,19,26,,
T,2021-01-03 11:37:39,43.57067786,3.96319534,4,54.184,,0.000,,20,27,,
T,2021-01-03 11:37:40,43.57067787,3.96319533,4,54.180,,0.000,,19,27,,
T,2021-01-03 11:37:41,43.57067788,3.96319533,4,54.179,,0.000,,18,26,,
T,2021-01-03 11:37:42,43.57067789,3.96319533,4,54.178,,0.000,,16,26,,
T,2021-01-03 11:37:43,43.57067790,3.96319532,4,54.180,,0.000,,17,27,,
T,2021-01-03 11:37:44,43.57067791,3.96319531,4,54.180,,0.000,,17,26,,
T,2021-01-03 11:37:45,43.57067792,3.96319530,4,54.180,,0.000,,16,26,,
T,2021-01-03 11:37:46,43.57067792,3.96319529,4,54.178,,0.000,,16,25,,
T,2021-01-03 11:37:47,43.57067791,3.96319527,4,54.176,,0.000,,18,27,,
T,2021-01-03 11:37:48,43.57067791,3.96319525,4,54.174,,0.000,,17,25,,
T,2021-01-03 11:37:49,43.57067789,3.96319524,4,54.170,,0.000,,20,27,,
T,2021-01-03 11:37:50,43.57067788,3.96319523,4,54.167,,0.000,,17,24,,
T,2021-01-03 11:37:51,43.57067787,3.96319523,4,54.167,,0.000,,20,27,,
T,2021-01-03 11:37:52,43.57067785,3.96319522,4,54.166,,0.000,,18,26,,
T,2021-01-03 11:37:53,43.57067784,3.96319521,4,54.163,,0.000,,19,27,,
T,2021-01-03 11:37:54,43.57067783,3.96319522,4,54.164,,0.000,,17,26,,
T,2021-01-03 11:37:55,43.57067782,3.96319522,4,54.162,,0.000,,18,27,,
T,2021-01-03 11:37:56,43.57067781,3.96319522,4,54.161,,0.000,,16,26,,
T,2021-01-03 11:37:57,43.57067781,3.96319522,4,54.158,,0.000,,17,25,,
T,2021-01-03 11:37:58,43.57067780,3.96319521,4,54.156,,0.000,,19,27,,
T,2021-01-03 11:37:59,43.57067780,3.96319520,4,54.153,,0.000,,18,25,,
T,2021-01-03 11:38:00,43.57067780,3.96319519,4,54.151,,0.000,,19,27,,
T,2021-01-03 11:38:01,43.57067780,3.96319518,4,54.151,,0.000,,19,27,,
T,2021-01-03 11:38:02,43.57067780,3.96319518,4,54.146,,0.000,,19,26,,
T,2021-01-03 11:38:03,43.57067780,3.96319517,4,54.143,,0.000,,16,24,,
T,2021-01-03 11:38:04,43.57067780,3.96319517,4,54.140,,0.000,,18,26,,
T,2021-01-03 11:38:05,43.57067780,3.96319518,4,54.141,,0.000,,18,26,,
T,2021-01-03 11:38:06,43.57067779,3.96319518,4,54.140,,0.000,,19,26,,
T,2021-01-03 11:38:07,43.57067779,3.96319518,4,54.138,,0.000,,19,27,,
T,2021-01-03 11:38:08,43.57067778,3.96319518,4,54.135,,0.000,,19,27,,
T,2021-01-03 11:38:09,43.57067777,3.96319517,4,54.135,,0.000,,17,27,,
T,2021-01-03 11:38:10,43.57067777,3.96319515,4,54.131,,0.000,,16,25,,
T,2021-01-03 11:38:11,43.57067776,3.96319512,4,54.129,,0.000,,17,27,,
T,2021-01-03 11:38:12,43.57067775,3.96319510,4,54.124,,0.000,,17,26,,
T,2021-01-03 11:38:13,43.57067774,3.96319508,4,54.121,,0.000,,17,25,,
T,2021-01-03 11:38:14,43.57067774,3.96319505,4,54.120,,0.000,,18,26,,
T,2021-01-03 11:38:15,43.57067773,3.96319504,4,54.117,,0.000,,19,27,,
T,2021-01-03 11:38:16,43.57067773,3.96319504,4,54.118,,0.000,,19,27,,
T,2021-01-03 11:38:17,43.57067773,3.96319502,4,54.117,,0.000,,18,26,,
T,2021-01-03 11:38:18,43.57067773,3.96319502,4,54.115,,0.000,,19,26,,
T,2021-01-03 11:38:19,43.57067773,3.96319502,4,54.115,,0.000,,17,26,,
T,2021-01-03 11:38:20,43.57067772,3.96319502,4,54.114,,0.000,,16,26,,
T,2021-01-03 11:38:21,43.57067771,3.96319502,4,54.112,,0.000,,17,27,,
T,2021-01-03 11:38:22,43.57067770,3.96319501,4,54.112,,0.000,,18,26,,
T,2021-01-03 11:38:23,43.57067769,3.96319500,4,54.111,,0.000,,17,27,,
T,2021-01-03 11:38:24,43.57067768,3.96319500,4,54.110,,0.000,,17,27,,
T,2021-01-03 11:38:25,43.57067767,3.96319500,4,54.109,,0.000,,16,26,,
T,2021-01-03 11:38:26,43.57067766,3.96319499,4,54.108,,0.000,,15,25,,
T,2021-01-03 11:38:27,43.57067766,3.96319499,4,54.107,,0.000,,17,27,,
T,2021-01-03 11:38:28,43.57067765,3.96319499,4,54.108,,0.000,,17,26,,
T,2021-01-03 11:38:29,43.57067764,3.96319498,4,54.106,,0.000,,17,27,,
T,2021-01-03 11:38:30,43.57067763,3.96319498,4,54.106,,0.000,,17,27,,
T,2021-01-03 11:38:31,43.57067763,3.96319498,4,54.107,,0.000,,16,26,,
T,2021-01-03 11:38:32,43.57067763,3.96319498,4,54.104,,0.000,,17,27,,
T,2021-01-03 11:38:33,43.57067762,3.96319498,4,54.101,,0.000,,14,23,,
T,2021-01-03 11:38:34,43.57067761,3.96319498,4,54.099,,0.000,,17,27,,
T,2021-01-03 11:38:35,43.57067760,3.96319498,4,54.099,,0.000,,16,26,,
T,2021-01-03 11:38:36,43.57067759,3.96319497,4,54.098,,0.000,,17,26,,
T,2021-01-03 11:38:37,43.57067759,3.96319497,4,54.098,,0.000,,17,26,,
T,2021-01-03 11:38:38,43.57067758,3.96319497,4,54.097,,0.000,,18,27,,
T,2021-01-03 11:38:39,43.57067757,3.96319496,4,54.095,,0.000,,18,27,,
T,2021-01-03 11:38:40,43.57067756,3.96319496,4,54.095,,0.000,,17,26,,
T,2021-01-03 11:38:41,43.57067755,3.96319495,4,54.095,,0.000,,17,27,,
T,2021-01-03 11:38:42,43.57067754,3.96319495,4,54.094,,0.000,,17,27,,
T,2021-01-03 11:38:43,43.57067754,3.96319495,4,54.092,,0.000,,16,27,,
T,2021-01-03 11:38:44,43.57067753,3.96319494,4,54.092,,0.000,,16,27,,
T,2021-01-03 11:38:45,43.57067753,3.96319494,4,54.091,,0.000,,15,26,,
T,2021-01-03 11:38:46,43.57067752,3.96319494,4,54.090,,0.000,,16,27,,
T,2021-01-03 11:38:47,43.57067751,3.96319494,4,54.090,,0.000,,17,27,,
T,2021-01-03 11:38:48,43.57067750,3.96319494,4,54.089,,0.000,,17,27,,
T,2021-01-03 11:38:49,43.57067749,3.96319494,4,54.089,,0.000,,16,26,,
T,2021-01-03 11:38:50,43.57067749,3.96319494,4,54.090,,0.000,,17,27,,
T,2021-01-03 11:38:51,43.57067748,3.96319493,4,54.089,,0.000,,16,26,,
T,2021-01-03 11:38:52,43.57067747,3.96319493,4,54.088,,0.000,,15,25,,
T,2021-01-03 11:38:53,43.57067746,3.96319493,4,54.086,,0.000,,17,26,,
T,2021-01-03 11:38:54,43.57067745,3.96319493,4,54.083,,0.000,,17,26,,
T,2021-01-03 11:38:55,43.57067744,3.96319493,4,54.084,,0.000,,17,26,,
T,2021-01-03 11:38:56,43.57067744,3.96319492,4,54.082,,0.000,,18,27,,
T,2021-01-03 11:38:57,43.57067743,3.96319492,4,54.077,,0.000,,18,27,,
T,2021-01-03 11:38:58,43.57067742,3.96319492,4,54.076,,0.000,,18,27,,
T,2021-01-03 11:38:59,43.57067741,3.96319492,4,54.076,,0.000,,14,22,,
T,2021-01-03 11:39:00,43.57067741,3.96319492,4,54.076,,0.000,,18,27,,
T,2021-01-03 11:39:01,43.57067742,3.96319491,4,54.073,,0.000,,18,27,,
T,2021-01-03 11:39:02,43.57067741,3.96319491,4,54.072,,0.000,,17,26,,
T,2021-01-03 11:39:03,43.57067740,3.96319493,4,54.075,,0.000,,17,26,,
T,2021-01-03 11:39:04,43.57067740,3.96319493,4,54.076,,0.000,,17,24,,
T,2021-01-03 11:39:05,43.57067739,3.96319493,4,54.073,,0.000,,18,27,,
T,2021-01-03 11:39:06,43.57067739,3.96319494,4,54.071,,0.000,,18,27,,
T,2021-01-03 11:39:07,43.57067737,3.96319494,4,54.069,,0.000,,18,27,,
T,2021-01-03 11:39:08,43.57067736,3.96319494,4,54.067,,0.000,,17,27,,
T,2021-01-03 11:39:09,43.57067735,3.96319493,4,54.068,,0.000,,16,27,,
T,2021-01-03 11:39:10,43.57067733,3.96319494,4,54.067,,0.000,,16,27,,
T,2021-01-03 11:39:11,43.57067732,3.96319495,4,54.064,,0.000,,16,27,,
T,2021-01-03 11:39:12,43.57067737,3.96319495,4,54.078,,0.000,,16,36,,
T,2021-01-03 11:39:13,43.57067745,3.96319488,4,54.088,,0.000,,20,36,,
T,2021-01-03 11:39:14,43.57067744,3.96319477,4,54.090,,0.000,,20,36,,
T,2021-01-03 11:39:15,43.57067737,3.96319474,4,54.073,,0.000,,21,36,,
T,2021-01-03 11:39:16,43.57067735,3.96319466,4,54.076,,0.000,,21,36,,
T,2021-01-03 11:39:17,43.57067736,3.96319462,4,54.078,,0.000,,22,36,,
T,2021-01-03 11:39:18,43.57067735,3.96319459,4,54.081,,0.000,,22,36,,
T,2021-01-03 11:39:19,43.57067736,3.96319460,4,54.076,,0.000,,22,36,,
T,2021-01-03 11:39:20,43.57067738,3.96319460,4,54.080,,0.000,,22,36,,
T,2021-01-03 11:39:21,43.57067739,3.96319459,4,54.083,,0.000,,22,36,,
T,2021-01-03 11:39:22,43.57067739,3.96319459,4,54.083,,0.000,,22,36,,
T,2021-01-03 11:39:23,43.57067739,3.96319458,4,54.085,,0.000,,22,36,,
T,2021-01-03 11:39:24,43.57067738,3.96319458,4,54.084,,0.000,,22,36,,
T,2021-01-03 11:39:25,43.57067744,3.96319498,4,53.856,,0.200,224,21,36,,
T,2021-01-03 11:39:26,43.57067791,3.96319626,4,53.417,,0.000,,22,36,,
T,2021-01-03 11:39:27,43.57067851,3.96319719,4,53.546,,0.000,,23,36,,
T,2021-01-03 11:39:28,43.57067860,3.96319810,4,53.486,,0.000,,23,36,,
T,2021-01-03 11:39:29,43.57067821,3.96319914,4,53.386,,0.000,,23,36,,
T,2021-01-03 11:39:30,43.57067833,3.96319867,4,53.073,,0.000,,22,36,,
T,2021-01-03 11:39:31,43.57067712,3.96320002,4,53.146,,0.000,,22,36,,
T,2021-01-03 11:39:32,43.57067668,3.96320057,4,53.050,,0.000,,22,36,,
T,2021-01-03 11:39:33,43.57067592,3.96320228,4,53.134,,0.000,,22,36,,
T,2021-01-03 11:39:34,43.57067469,3.96320355,4,53.334,,0.000,,22,36,,
T,2021-01-03 11:39:35,43.57067369,3.96320412,4,53.334,,0.000,,22,36,,
T,2021-01-03 11:39:36,43.57067296,3.96320455,4,53.283,,0.000,,22,36,,
T,2021-01-03 11:39:37,43.57067224,3.96320474,4,53.263,,0.000,,23,36,,
T,2021-01-03 11:39:38,43.57067163,3.96320453,4,53.442,,0.000,,23,36,,
T,2021-01-03 11:39:39,43.57067116,3.96320466,4,53.368,,0.000,,22,37,,
T,2021-01-03 11:39:40,43.57067139,3.96320443,4,53.299,,0.000,,22,36,,
T,2021-01-03 11:39:41,43.57067163,3.96320352,4,53.118,,0.000,,21,36,,
T,2021-01-03 11:39:42,43.57067203,3.96320250,4,52.969,,0.000,,21,36,,
T,2021-01-03 11:39:43,43.57067285,3.96320195,4,52.980,,0.000,,21,36,,
T,2021-01-03 11:39:44,43.57067320,3.96320126,4,53.250,,0.000,,21,36,,
T,2021-01-03 11:39:45,43.57067276,3.96320255,4,53.514,,0.000,,21,36,,
T,2021-01-03 11:39:46,43.57067156,3.96320293,4,53.553,,0.000,,21,36,,
T,2021-01-03 11:39:47,43.57067066,3.96320250,4,53.415,,0.000,,22,36,,
T,2021-01-03 11:39:48,43.57066964,3.96320082,4,53.390,,0.000,,22,36,,
T,2021-01-03 11:39:49,43.57066968,3.96319971,4,53.090,,0.000,,22,36,,
T,2021-01-03 11:39:50,43.57066983,3.96319804,4,52.776,,0.000,,23,36,,
T,2021-01-03 11:39:51,43.57067004,3.96319853,4,52.905,,0.000,,23,36,,
T,2021-01-03 11:39:52,43.57066999,3.96319956,4,52.740,,0.000,,23,36,,
T,2021-01-03 11:39:53,43.57066970,3.96320112,4,52.793,,0.000,,22,36,,
T,2021-01-03 11:39:54,43.57066922,3.96320209,4,52.921,,0.000,,23,36,,
T,2021-01-03 11:39:55,43.57066880,3.96320291,4,52.982,,0.000,,23,36,,
T,2021-01-03 11:39:56,43.57066833,3.96320427,4,52.997,,0.000,,23,36,,
T,2021-01-03 11:39:57,43.57066824,3.96320547,4,52.945,,0.000,,19,28,,
T,2021-01-03 11:39:58,43.57066735,3.96320798,4,52.970,,0.000,,19,28,,
T,2021-01-03 11:39:59,43.57066662,3.96321012,4,52.987,,0.000,,19,27,,
T,2021-01-03 11:40:00,43.57066628,3.96321116,4,52.915,,0.000,,19,28,,
T,2021-01-03 11:40:01,43.57066611,3.96321173,4,52.894,,0.000,,17,26,,
T,2021-01-03 11:40:02,43.57066601,3.96321200,4,52.878,,0.000,,18,28,,
T,2021-01-03 11:40:03,43.57066594,3.96321213,4,52.878,,0.000,,17,26,,
T,2021-01-03 11:40:04,43.57066589,3.96321221,4,52.875,,0.000,,18,27,,
T,2021-01-03 11:40:05,43.57066588,3.96321225,4,52.871,,0.000,,17,27,,
T,2021-01-03 11:40:06,43.57066586,3.96321225,4,52.871,,0.000,,17,27,,
T,2021-01-03 11:40:07,43.57066586,3.96321224,4,52.869,,0.000,,18,28,,
T,2021-01-03 11:40:08,43.57066585,3.96321224,4,52.862,,0.000,,18,28,,
T,2021-01-03 11:40:09,43.57066585,3.96321225,4,52.860,,0.000,,18,26,,
T,2021-01-03 11:40:10,43.57066586,3.96321225,4,52.858,,0.000,,19,28,,
T,2021-01-03 11:40:11,43.57066586,3.96321225,4,52.856,,0.000,,20,28,,
T,2021-01-03 11:40:12,43.57066586,3.96321227,4,52.848,,0.000,,17,26,,
T,2021-01-03 11:40:13,43.57066586,3.96321226,4,52.851,,0.000,,19,28,,
T,2021-01-03 11:40:14,43.57066585,3.96321225,4,52.848,,0.000,,19,28,,
T,2021-01-03 11:40:15,43.57066585,3.96321225,4,52.848,,0.000,,18,28,,
T,2021-01-03 11:40:16,43.57066584,3.96321224,4,52.848,,0.000,,17,26,,
T,2021-01-03 11:40:17,43.57066584,3.96321222,4,52.846,,0.000,,19,28,,
T,2021-01-03 11:40:18,43.57066585,3.96321221,4,52.845,,0.000,,19,28,,
T,2021-01-03 11:40:19,43.57066587,3.96321218,4,52.841,,0.000,,19,27,,
T,2021-01-03 11:40:20,43.57066588,3.96321216,4,52.837,,0.000,,18,26,,
T,2021-01-03 11:40:21,43.57066587,3.96321215,4,52.835,,0.000,,20,28,,
T,2021-01-03 11:40:22,43.57066587,3.96321215,4,52.835,,0.000,,19,27,,
T,2021-01-03 11:40:23,43.57066587,3.96321215,4,52.830,,0.000,,19,27,,
T,2021-01-03 11:40:24,43.57066587,3.96321215,4,52.830,,0.000,,20,28,,
T,2021-01-03 11:40:25,43.57066588,3.96321213,4,52.833,,0.000,,16,24,,
T,2021-01-03 11:40:26,43.57066589,3.96321212,4,52.832,,0.000,,19,26,,
T,2021-01-03 11:40:27,43.57066589,3.96321210,4,52.835,,0.000,,19,26,,
T,2021-01-03 11:40:28,43.57066589,3.96321209,4,52.837,,0.000,,19,27,,
T,2021-01-03 11:40:29,43.57066588,3.96321209,4,52.836,,0.000,,20,27,,
T,2021-01-03 11:40:30,43.57066589,3.96321209,4,52.834,,0.000,,19,27,,
T,2021-01-03 11:40:31,43.57066589,3.96321208,4,52.835,,0.000,,18,26,,
T,2021-01-03 11:40:32,43.57066589,3.96321209,4,52.836,,0.000,,19,27,,
T,2021-01-03 11:40:33,43.57066589,3.96321209,4,52.833,,0.000,,19,27,,
T,2021-01-03 11:40:34,43.57066589,3.96321208,4,52.835,,0.000,,20,28,,
T,2021-01-03 11:40:35,43.57066589,3.96321207,4,52.833,,0.000,,20,28,,
T,2021-01-03 11:40:36,43.57066590,3.96321206,4,52.837,,0.000,,20,28,,
T,2021-01-03 11:40:37,43.57066360,3.96320603,4,52.467,,0.560,219,20,28,,
T,2021-01-03 11:40:38,43.57065946,3.96319886,4,53.193,,0.630,219,19,27,,
T,2021-01-03 11:40:39,43.57065455,3.96319159,4,52.839,,0.870,219,18,26,,
T,2021-01-03 11:40:40,43.57064753,3.96318345,4,52.712,,1.070,216,20,27,,
T,2021-01-03 11:40:41,43.57063937,3.96317393,4,52.843,,1.300,212,19,25,,
T,2021-01-03 11:40:42,43.57062857,3.96316375,4,53.029,,1.520,208,19,26,,
T,2021-01-03 11:40:43,43.57061625,3.96315416,4,52.968,,1.550,203,20,27,,
T,2021-01-03 11:40:44,43.57060279,3.96314726,4,52.160,,1.730,198,20,26,,
T,2021-01-03 11:40:45,43.57058732,3.96314033,4,52.114,,2.030,193,19,26,,
T,2021-01-03 11:40:46,43.57057016,3.96313547,4,51.886,,1.960,187,19,25,,
T,2021-01-03 11:40:47,43.57055364,3.96313265,4,51.813,,1.810,183,19,26,,
T,2021-01-03 11:40:48,43.57053941,3.96312840,4,51.971,,1.660,183,21,27,,
T,2021-01-03 11:40:49,43.57052370,3.96312402,4,52.381,,1.960,182,21,28,,
T,2021-01-03 11:40:50,43.57050628,3.96312119,4,52.405,,1.930,185,20,28,,
T,2021-01-03 11:40:51,43.57048683,3.96312107,4,52.141,,2.250,180,19,26,,
T,2021-01-03 11:40:52,43.57046524,3.96312081,4,51.498,,2.620,180,20,28,,
T,2021-01-03 11:40:53,43.57044127,3.96312103,4,52.142,,2.890,180,17,26,,
T,2021-01-03 11:40:54,43.57041584,3.96311992,4,52.176,,2.910,179,17,27,,
T,2021-01-03 11:40:55,43.57039090,3.96311957,4,52.480,,2.870,180,18,27,,
T,2021-01-03 11:40:56,43.57036666,3.96311786,4,52.343,,2.510,180,17,25,,
T,2021-01-03 11:40:57,43.57034468,3.96311678,4,52.113,,2.340,182,20,27,,
T,2021-01-03 11:40:58,43.57032332,3.96311361,4,51.978,,2.440,186,20,26,,
T,2021-01-03 11:40:59,43.57030557,3.96310722,4,51.872,,1.770,191,19,25,,
T,2021-01-03 11:41:00,43.57029012,3.96310168,4,51.851,,1.800,193,21,28,,
T,2021-01-03 11:41:01,43.57027905,3.96309739,4,51.311,,0.950,203,19,25,,
T,2021-01-03 11:41:02,43.57027138,3.96309158,4,51.609,,1.140,203,18,25,,
T,2021-01-03 11:41:03,43.57026293,3.96308321,4,51.975,,1.410,218,21,28,,
T,2021-01-03 11:41:04,43.57025544,3.96307259,4,51.724,,1.200,223,20,25,,
T,2021-01-03 11:41:05,43.57024979,3.96306350,4,52.618,,0.850,219,18,25,,
T,2021-01-03 11:41:06,43.57024572,3.96305448,4,52.251,,0.950,219,20,25,,
T,2021-01-03 11:41:07,43.57024267,3.96304585,4,52.298,,0.570,249,19,25,,
T,2021-01-03 11:41:08,43.57024074,3.96303795,4,52.627,,0.630,249,18,25,,
T,2021-01-03 11:41:09,43.57023924,3.96302854,4,52.553,,0.840,250,21,28,,
T,2021-01-03 11:41:10,43.57023957,3.96301458,4,52.388,,1.260,274,18,24,,
T,2021-01-03 11:41:11,43.57024236,3.96299973,4,53.043,,1.270,290,18,26,,
T,2021-01-03 11:41:12,43.57024806,3.96298429,4,52.929,,1.370,296,20,27,,
T,2021-01-03 11:41:13,43.57025434,3.96297255,4,52.747,,0.910,302,18,26,,
T,2021-01-03 11:41:14,43.57026025,3.96296410,4,52.420,,0.980,308,20,27,,
T,2021-01-03 11:41:15,43.57026514,3.96295516,4,52.731,,0.870,308,19,27,,
T,2021-01-03 11:41:16,43.57026854,3.96294797,4,53.052,,0.650,308,20,28,,
T,2021-01-03 11:41:17,43.57027123,3.96294245,4,53.157,,0.430,308,20,28,,
T,2021-01-03 11:41:18,43.57027141,3.96293895,4,53.323,,0.000,,20,28,,
T,2021-01-03 11:41:19,43.57027075,3.96293808,4,53.806,,0.000,,19,27,,
T,2021-01-03 11:41:20,43.57027115,3.96293648,4,53.807,,0.000,,20,28,,
T,2021-01-03 11:41:21,43.57027097,3.96293542,4,53.414,,0.000,,19,27,,
T,2021-01-03 11:41:22,43.57027041,3.96293458,4,53.387,,0.000,,21,28,,
T,2021-01-03 11:41:23,43.57027003,3.96293437,4,53.488,,0.000,,21,28,,
T,2021-01-03 11:41:24,43.57026890,3.96293498,4,53.364,,0.000,,21,27,,
T,2021-01-03 11:41:25,43.57026944,3.96293424,4,53.268,,0.000,,21,28,,
T,2021-01-03 11:41:26,43.57026959,3.96293453,4,53.211,,0.000,,20,26,,
T,2021-01-03 11:41:27,43.57026961,3.96293581,4,53.032,,0.000,,21,27,,
T,2021-01-03 11:41:28,43.57026927,3.96293623,4,52.984,,0.000,,20,27,,
T,2021-01-03 11:41:29,43.57026914,3.96293661,4,53.011,,0.000,,21,27,,
T,2021-01-03 11:41:30,43.57026915,3.96293693,4,52.971,,0.000,,21,28,,
T,2021-01-03 11:41:31,43.57026915,3.96293706,4,52.984,,0.000,,20,27,,
T,2021-01-03 11:41:32,43.57027168,3.96293307,4,52.871,,0.720,308,20,27,,
T,2021-01-03 11:41:33,43.57027649,3.96291836,4,53.291,,1.690,297,20,27,,
T,2021-01-03 11:41:34,43.57028984,3.96288673,4,53.076,,4.040,299,21,28,,
T,2021-01-03 11:41:35,43.57031751,3.96282581,4,52.744,,6.810,303,20,27,,
T,2021-01-03 11:41:36,43.57035964,3.96274633,4,53.074,,8.900,304,20,26,,
T,2021-01-03 11:41:37,43.57041703,3.96264945,4,52.341,,11.110,306,18,26,,
T,2021-01-03 11:41:38,43.57047634,3.96253145,4,51.820,,13.150,306,20,27,,
T,2021-01-03 11:41:39,43.57055226,3.96238196,4,51.901,,15.240,305,20,27,,
T,2021-01-03 11:41:40,43.57063502,3.96221893,4,52.232,,17.140,306,20,28,,
T,2021-01-03 11:41:41,43.57072677,3.96203417,4,52.976,,18.950,304,20,28,,
T,2021-01-03 11:41:42,43.57082612,3.96183269,4,52.678,,20.640,304,18,27,,
T,2021-01-03 11:41:43,43.57093410,3.96160932,4,53.004,,22.290,302,19,27,,
T,2021-01-03 11:41:44,43.57104345,3.96136714,4,52.585,,23.780,302,19,26,,
T,2021-01-03 11:41:45,43.57116708,3.96111362,4,52.658,,25.410,303,20,27,,
T,2021-01-03 11:41:46,43.57130628,3.96084534,4,54.103,,26.900,305,21,28,,
T,2021-01-03 11:41:47,43.57144600,3.96056567,4,54.048,,28.100,306,20,26,,
T,2021-01-03 11:41:48,43.57159392,3.96027396,4,54.175,,29.250,306,21,28,,
T,2021-01-03 11:41:49,43.57174573,3.95997466,4,54.510,,30.060,306,18,26,,
T,2021-01-03 11:41:50,43.57189833,3.95967539,4,55.541,,30.550,305,20,28,,
T,2021-01-03 11:41:51,43.57205510,3.95935949,4,57.425,,30.660,305,20,26,,
T,2021-01-03 11:41:52,43.57221343,3.95904855,4,61.166,,31.140,306,21,28,,
T,2021-01-03 11:41:53,43.57237515,3.95873796,4,65.567,,31.190,306,19,26,,
T,2021-01-03 11:41:54,43.57253536,3.95842198,4,69.219,,31.150,306,21,28,,
T,2021-01-03 11:41:55,43.57268799,3.95809986,4,74.276,,30.590,304,21,28,,
T,2021-01-03 11:41:56,43.57285075,3.95778119,4,79.383,,31.270,304,21,28,,
T,2021-01-03 11:41:57,43.57301110,3.95746239,4,84.200,,30.890,304,21,28,,
T,2021-01-03 11:41:58,43.57316252,3.95714714,4,88.994,,30.630,303,21,28,,
T,2021-01-03 11:41:59,43.57330299,3.95683248,4,93.587,,29.710,302,20,27,,
T,2021-01-03 11:42:00,43.57344855,3.95652263,4,98.233,,29.880,304,19,25,,
T,2021-01-03 11:42:01,43.57360036,3.95620631,4,103.975,,29.290,303,21,28,,
T,2021-01-03 11:42:02,43.57373737,3.95590732,4,108.854,,29.030,303,21,28,,
T,2021-01-03 11:42:03,43.57389333,3.95559945,4,114.615,,28.920,303,21,28,,
T,2021-01-03 11:42:04,43.57402418,3.95528905,4,119.785,,28.510,303,20,26,,
